on_time_flag,detention_minutes,weight_lbs,typical_distance_miles,base_rate_per_mile,years_experience,revenue,actual_duration_hours,typical_transit_days
False,218,38864,1216,2.75,5.0,3526.8,23.6,2
True,0,23849,92,2.79,3.0,270.47,1.7,1
False,0,35452,720,2.62,18.0,1887.66,14.1,1
False,128,42052,762,2.62,22.0,2283.29,12.8,1
False,14,17553,2729,2.5,24.0,6089.02,46.1,4
False,54,21530,2108,2.45,3.0,5640.92,42.0,3
True,115,11326,697,2.08,13.0,1316.18,11.9,1
True,130,15533,92,1.61,2.0,153.69,1.4,1
False,0,32314,2172,1.89,12.0,4288.61,37.5,3
False,19,23008,1271,2.33,10.0,2643.58,20.0,2
False,62,40959,673,1.7,21.0,983.03,13.4,1
True,0,41272,777,2.35,9.0,1556.65,12.3,1
False,0,14864,1557,2.01,2.0,3587.4,24.4,2
False,0,12993,92,2.79,25.0,234.66,1.6,1
False,41,37614,92,1.61,11.0,130.79,1.8,1
False,46,32812,697,2.08,2.0,1569.27,14.1,1
False,0,31378,1718,2.47,14.0,3748.97,29.7,2
False,22,14978,1175,2.48,9.0,2713.71,19.8,2
True,25,22189,1311,2.71,10.0,3620.77,23.6,2
True,0,23351,677,1.7,15.0,1247.47,10.6,1
False,0,33554,92,1.61,13.0,132.68,1.5,1
True,104,44913,1576,2.54,3.0,4273.57,24.1,2
True,11,42678,167,2.42,3.0,435.77,3.1,1
True,50,14153,519,2.27,10.0,1068.98,8.9,1
True,235,43166,597,2.33,5.0,1439.5,10.4,1
False,216,13617,2108,2.45,23.0,5622.58,35.4,3
True,75,40939,2332,2.12,25.0,5169.24,41.5,4
False,43,19548,92,2.79,4.0,233.27,1.6,1
False,67,36753,2623,2.47,17.0,5915.11,45.7,4
False,55,26268,476,2.06,2.0,1117.34,8.9,1
True,43,24183,1204,2.14,13.0,2378.54,24.5,2
False,225,10292,878,1.95,17.0,1941.3,15.9,1
True,132,23372,2623,2.39,13.0,5745.25,44.2,4
False,0,23875,1840,1.85,25.0,3668.8,31.5,3
False,42,40150,1204,2.14,4.0,2511.5,20.8,2
False,19,30631,2003,2.55,21.0,4358.59,34.8,3
True,90,36695,2259,1.99,5.0,4512.4,35.0,3
True,130,28706,1216,2.75,13.0,2953.23,20.7,2
False,100,21009,1276,2.33,2.0,3368.39,26.3,2
False,122,27674,557,1.95,16.0,1000.52,10.4,1
False,61,13605,2003,2.55,25.0,5274.42,36.3,3
False,106,30485,762,2.62,21.0,1845.39,13.0,1
False,176,39170,1557,2.01,9.0,3122.26,30.8,2
False,0,12128,557,1.95,17.0,1038.92,10.0,1
False,202,22023,2172,1.89,12.0,4631.64,36.6,3
True,12,11423,804,1.63,12.0,1387.22,13.4,1
False,197,10644,777,2.35,25.0,1987.87,13.0,1
True,159,38201,519,2.27,18.0,1314.49,9.6,1
True,28,14733,1576,2.54,12.0,3718.93,24.4,2
False,141,37272,92,1.61,15.0,141.26,1.5,1
False,0,20498,2623,2.39,20.0,5361.02,45.9,4
False,42,30440,921,2.45,20.0,2326.74,16.4,1
True,0,35123,2623,2.39,6.0,6563.3,46.0,4
True,209,12229,1576,2.54,4.0,4536.32,26.7,2
True,7,13483,92,1.61,14.0,139.32,1.7,1
False,216,28389,697,2.08,25.0,1300.22,13.0,1
True,104,14645,2172,1.89,9.0,3795.1,45.6,3
True,59,37818,92,2.79,2.0,254.66,1.6,1
False,118,37934,804,1.63,22.0,1234.38,14.2,1
False,158,30679,1840,1.85,23.0,3882.71,33.9,3
False,30,23477,1229,1.69,14.0,1964.63,23.7,2
False,130,37442,2003,2.55,3.0,5334.62,41.6,3
True,140,37998,762,2.62,15.0,1951.57,13.7,1
True,0,31496,2003,2.55,10.0,5574.8,38.7,3
False,101,44995,675,2.13,21.0,1420.46,11.1,1
True,56,21576,1429,2.51,21.0,3786.23,29.5,2
False,185,14148,1749,2.38,20.0,3801.48,33.5,3
True,29,42128,3141,1.65,2.0,5761.21,60.6,5
False,182,34341,1749,2.38,6.0,4333.1,29.5,3
True,194,13500,1984,1.72,3.0,3135.18,32.5,3
True,87,17322,712,1.94,20.0,1442.23,11.7,1
True,18,27085,1271,2.33,17.0,3052.68,21.7,2
True,71,28790,1216,2.75,18.0,3025.87,19.3,2
False,11,27830,2561,1.52,21.0,4364.24,53.8,4
True,102,21912,1229,1.69,7.0,1824.4,19.1,2
True,187,21103,640,2.19,20.0,1565.51,10.5,1
True,47,34738,2623,2.47,21.0,6451.64,53.8,4
True,119,36542,1718,2.47,18.0,4179.12,28.5,2
False,28,33939,1984,1.72,23.0,3127.82,32.7,3
True,0,37563,2108,2.45,13.0,5065.9,36.5,3
False,187,19652,670,2.07,20.0,1563.18,10.8,1
True,159,21897,1576,2.54,21.0,3831.45,32.5,2
False,29,23735,262,2.63,5.0,673.64,4.9,1
True,0,15865,2259,1.99,2.0,3902.14,37.6,3
True,224,11670,1749,2.41,4.0,3794.61,31.0,3
True,188,11222,2389,2.71,3.0,7397.31,41.8,4
False,186,41697,675,2.13,25.0,1440.62,11.2,1
True,129,24285,167,2.42,11.0,360.42,2.8,1
False,62,36300,697,2.08,14.0,1563.9,13.3,1
True,226,17251,2627,2.69,20.0,6592.34,49.8,4
False,132,12368,675,2.13,6.0,1497.69,11.1,1
True,150,17575,1044,2.08,23.0,2482.97,17.6,1
False,0,25872,1718,2.47,2.0,3845.91,35.6,2
False,13,14215,2623,2.39,12.0,5939.17,49.0,4
False,111,38125,670,2.07,14.0,1439.77,13.4,1
True,16,23796,1429,2.51,10.0,3079.23,26.5,2
False,145,28679,720,2.62,10.0,2093.95,12.6,1
False,203,14262,519,2.27,21.0,1098.42,9.1,1
False,170,20068,3141,1.65,17.0,4745.48,53.2,5
True,73,18086,1840,1.85,25.0,3151.18,34.4,3
False,172,32598,697,2.08,11.0,1246.54,11.8,1
True,169,31482,597,2.33,12.0,1586.85,11.1,1
False,59,26923,720,2.62,4.0,2010.35,13.7,1
True,12,24161,2108,2.45,15.0,4577.5,36.0,3
True,138,27448,878,1.95,12.0,1957.97,17.8,1
False,176,36634,1311,2.71,14.0,3764.66,21.6,2
False,195,11148,762,2.62,4.0,2035.85,15.7,1
True,15,40705,640,2.19,20.0,1443.71,13.0,1
True,0,11671,2108,2.45,25.0,4719.16,39.5,3
False,121,28743,804,1.63,23.0,1226.32,13.7,1
False,49,16599,1749,2.38,3.0,4668.74,30.8,3
True,127,26065,1229,1.69,23.0,2261.88,25.0,2
True,33,27963,2332,2.69,21.0,6929.71,39.4,4
True,160,36993,878,1.95,10.0,1494.61,15.0,1
False,194,10751,262,2.63,25.0,735.62,4.1,1
True,186,10597,2332,2.12,19.0,4402.24,45.3,4
False,0,42155,2389,2.71,18.0,7321.82,43.6,4
False,0,26352,697,2.08,21.0,1558.25,11.3,1
True,119,25091,1271,2.33,20.0,3306.54,22.1,2
False,192,15217,2259,1.99,3.0,4621.7,38.8,3
False,38,34536,2332,2.69,10.0,6851.4,40.5,4
False,188,23433,519,2.27,3.0,1342.25,8.5,1
False,233,33781,1576,2.54,6.0,4478.67,25.4,2
True,81,12814,1429,2.51,3.0,3428.23,26.4,2
False,30,37846,1749,2.38,23.0,4170.71,29.3,3
False,45,16082,92,1.61,4.0,157.84,1.6,1
True,103,27711,673,1.7,20.0,1020.09,12.7,1
False,237,39156,670,2.07,17.0,1312.11,13.1,1
True,28,39979,557,1.95,11.0,1164.02,9.2,1
False,110,37508,597,2.33,23.0,1252.87,11.2,1
True,32,26866,92,1.61,10.0,154.53,1.6,1
False,81,20638,92,1.61,23.0,134.93,1.8,1
True,68,13240,2017,1.84,12.0,3924.25,39.5,3
False,0,10895,1130,1.81,23.0,2330.04,22.4,1
False,81,34116,670,2.07,18.0,1398.94,12.6,1
True,224,10120,547,1.69,4.0,785.93,9.3,1
False,113,34296,2108,2.45,16.0,5335.64,40.0,3
True,63,36184,697,2.08,20.0,1513.42,12.2,1
False,221,36598,2623,2.47,11.0,5768.11,53.5,4
True,186,35292,878,1.95,18.0,1885.15,15.6,1
False,70,40504,1229,1.69,3.0,2388.15,25.2,2
False,92,10322,697,2.08,9.0,1654.56,14.2,1
False,71,10590,1429,2.51,12.0,4113.12,27.3,2
True,157,33187,1216,2.75,24.0,3102.98,20.4,2
False,223,28169,1984,1.72,12.0,3504.97,35.5,3
True,11,16611,262,2.63,15.0,637.5,5.2,1
False,180,17293,92,2.79,7.0,252.75,1.8,1
True,0,32983,640,2.19,15.0,1294.49,10.4,1
False,106,24575,1276,2.33,5.0,3301.17,24.5,2
True,53,16440,1557,2.01,9.0,3280.81,30.0,2
True,48,33490,92,1.61,5.0,144.68,1.5,1
True,109,40317,476,2.06,11.0,1056.53,7.8,1
False,156,20313,804,1.63,14.0,1182.22,15.9,1
False,192,16805,167,2.42,5.0,383.0,2.9,1
True,109,14798,476,2.06,17.0,933.11,8.5,1
False,54,38279,1576,2.54,25.0,4285.2,27.9,2
False,144,38785,2561,1.52,3.0,4336.1,54.4,4
False,225,26696,2259,1.99,11.0,5156.21,38.7,3
True,88,37749,1216,2.75,25.0,3552.01,21.2,2
False,184,44575,878,1.95,15.0,1776.87,15.6,1
False,82,40447,2332,2.69,12.0,6138.09,40.7,4
True,202,37540,1559,1.55,12.0,2674.5,29.3,2
False,212,11369,2017,1.84,15.0,3511.98,35.1,3
True,199,28927,1271,2.33,19.0,2710.21,20.9,2
True,154,10023,92,1.61,21.0,160.16,1.8,1
True,187,42502,675,2.13,11.0,1487.93,10.5,1
True,0,42920,2389,2.71,2.0,6574.46,47.7,4
False,222,19007,2389,2.71,23.0,6730.92,46.5,4
True,30,40189,1044,2.08,21.0,2409.28,20.3,1
True,26,23021,804,1.63,20.0,1370.53,14.9,1
True,0,37423,2561,1.52,15.0,3720.49,43.4,4
True,50,25010,673,1.7,14.0,984.49,11.5,1
False,76,30208,1271,2.02,20.0,2666.35,24.1,2
True,188,23957,640,2.19,4.0,1408.28,12.7,1
True,0,35956,2332,2.12,23.0,4511.91,36.1,4
False,184,25152,2332,2.12,13.0,4339.14,46.1,4
False,187,40056,92,1.61,6.0,144.46,1.5,1
True,133,14422,2561,1.52,4.0,3502.29,41.9,4
False,215,20382,2332,2.12,15.0,4815.88,40.6,4
False,214,18210,2561,1.52,25.0,4127.5,42.5,4
False,49,23088,1429,2.51,5.0,3277.28,23.2,2
False,0,39975,712,1.94,23.0,1287.91,12.9,1
False,103,37823,921,2.45,8.0,2095.32,17.4,1
True,28,22811,1271,2.33,13.0,2983.36,22.4,2
False,181,42665,547,1.69,8.0,812.91,10.8,1
True,95,29433,2108,2.45,3.0,5263.13,33.3,3
True,100,21286,762,2.62,4.0,2063.61,15.7,1
False,62,44670,1559,1.55,3.0,2369.71,26.7,2
False,234,36337,712,1.94,18.0,1302.07,13.7,1
True,0,27609,2389,2.71,3.0,7376.54,48.1,4
False,193,32768,712,1.94,3.0,1483.12,12.9,1
False,223,28393,640,2.19,5.0,1564.61,11.1,1
True,68,37573,2172,1.77,14.0,3942.46,33.5,3
True,22,13246,2627,2.69,23.0,6097.02,46.0,4
False,188,16100,1229,1.69,18.0,2365.59,20.9,2
False,68,41491,597,2.33,25.0,1296.13,9.4,1
True,176,23380,1044,2.08,23.0,2308.2,21.0,1
False,37,12819,2332,2.12,15.0,5208.73,40.5,4
True,101,32597,92,2.79,18.0,253.07,1.9,1
False,163,33081,2259,1.99,2.0,4819.35,44.6,3
False,22,10190,1984,1.72,6.0,3397.14,33.2,3
False,182,37813,2389,2.71,11.0,6435.29,48.7,4
True,212,30093,1749,2.38,9.0,3701.53,29.0,3
False,215,16202,2332,2.69,11.0,5455.78,45.5,4
False,36,40430,777,2.35,7.0,1757.89,15.1,1
False,196,30952,2172,1.77,23.0,3505.2,42.7,3
False,223,19120,720,2.62,5.0,1784.32,11.6,1
False,154,37716,1718,2.47,20.0,4386.71,31.2,2
True,94,31927,2269,2.74,3.0,6980.13,42.7,3
False,63,22908,2623,2.39,15.0,6042.55,51.9,4
False,13,25443,519,2.27,13.0,1223.66,9.9,1
False,221,37724,2003,2.55,6.0,5375.77,36.7,3
False,56,27589,2623,2.47,22.0,7097.28,50.8,4
False,235,34916,777,2.35,23.0,1637.08,14.6,1
True,180,11695,2108,2.45,9.0,4733.11,40.9,3
False,166,35068,1718,2.47,18.0,4494.11,29.3,2
True,54,23698,1429,2.51,15.0,4104.94,23.0,2
True,201,31564,1271,2.33,5.0,3021.22,23.9,2
False,91,15105,92,1.61,11.0,146.39,1.7,1
False,208,42590,2147,2.48,23.0,5490.96,37.1,3
True,198,23675,92,2.79,24.0,223.33,1.5,1
True,125,28493,675,2.13,5.0,1541.25,11.3,1
True,0,33990,1271,2.33,23.0,3270.83,20.8,2
True,204,35947,2172,1.77,21.0,3557.76,37.2,3
False,104,37928,1559,1.55,6.0,2399.68,30.2,2
True,156,43572,640,2.19,20.0,1424.09,12.7,1
False,90,25528,519,2.27,3.0,1251.54,10.4,1
False,7,24443,673,1.7,25.0,1028.52,10.6,1
True,128,14163,167,2.42,10.0,418.47,2.6,1
True,174,28708,670,2.07,20.0,1285.45,13.7,1
True,27,22727,597,2.33,9.0,1290.74,9.5,1
True,8,12339,1429,2.51,19.0,3277.71,23.7,2
False,146,23671,597,2.33,11.0,1521.22,12.6,1
True,174,44761,1276,2.33,18.0,2995.86,21.7,2
False,217,10079,1557,2.01,6.0,3186.28,26.1,2
True,34,44083,878,1.95,12.0,1797.4,15.9,1
False,191,22619,1718,2.47,15.0,3987.56,29.1,2
False,113,30600,597,2.33,11.0,1347.93,10.9,1
True,159,38066,519,2.27,6.0,1353.63,8.2,1
False,77,39318,677,1.7,11.0,1108.66,11.9,1
False,106,30557,677,1.7,12.0,1275.98,13.6,1
True,138,14578,640,2.19,3.0,1365.54,12.3,1
False,41,42976,804,1.63,6.0,1201.8,13.3,1
False,169,38146,697,2.08,20.0,1621.64,12.7,1
False,58,24886,804,1.63,17.0,1227.04,15.1,1
True,110,17466,167,2.42,25.0,402.91,2.9,1
True,60,30408,640,2.19,15.0,1479.15,10.3,1
True,145,34065,167,2.42,19.0,349.91,2.8,1
True,92,38330,1576,2.54,5.0,4306.6,25.4,2
False,202,14485,2332,2.69,5.0,6642.39,43.1,4
True,66,10154,712,1.94,16.0,1453.66,11.3,1
True,117,11376,1429,2.51,15.0,3644.62,26.6,2
False,176,32071,1229,1.69,15.0,1997.5,21.8,2
False,211,10995,2172,1.77,23.0,3507.78,44.4,3
True,179,19347,1204,2.14,25.0,2456.87,19.7,2
False,150,36578,921,2.45,15.0,2204.81,16.7,1
False,168,18980,1216,2.75,3.0,3138.86,19.2,2
False,28,29644,1229,1.69,20.0,2015.5,21.3,2
False,46,14182,1311,2.71,12.0,3281.23,24.8,2
False,74,21710,3141,1.65,15.0,5257.99,66.1,5
False,122,17352,1229,1.69,7.0,2076.04,25.7,2
True,0,23782,921,2.45,4.0,2387.56,15.3,1
True,49,41084,677,1.7,4.0,1068.86,11.7,1
True,77,13030,762,2.62,17.0,2080.93,14.5,1
False,168,16105,2259,1.99,22.0,4012.98,43.9,3
True,221,40938,547,1.69,5.0,818.19,10.8,1
True,195,23310,2623,2.39,20.0,6525.77,50.5,4
True,219,10651,2729,2.5,11.0,6529.4,51.3,4
False,63,42311,1559,1.55,14.0,2489.41,24.4,2
False,199,17263,1216,2.75,21.0,2909.84,20.6,2
True,121,11855,2627,2.69,24.0,7439.7,45.8,4
False,201,11823,547,1.69,19.0,826.04,9.7,1
False,218,13444,519,2.27,9.0,1129.63,8.1,1
True,22,11324,1749,2.41,22.0,4536.95,30.9,3
True,50,16958,2332,2.69,5.0,6942.33,42.9,4
True,236,28927,1718,2.47,21.0,4046.34,27.9,2
True,104,10632,673,1.7,7.0,982.07,11.6,1
False,15,34526,2147,2.48,2.0,5133.69,37.3,3
True,96,24090,1749,2.38,4.0,4518.08,33.3,3
True,82,15403,167,2.42,19.0,421.5,3.0,1
False,106,14070,262,2.63,20.0,684.04,4.6,1
False,56,27377,921,2.45,23.0,2101.31,15.8,1
False,72,35187,1271,2.33,20.0,2757.41,24.8,2
False,213,41276,2623,2.39,2.0,6029.71,42.8,4
False,57,41280,2627,2.69,4.0,7518.16,47.5,4
True,81,26688,1576,2.54,12.0,4590.25,28.3,2
True,62,19283,2269,2.74,16.0,5681.74,39.2,3
False,0,19603,720,2.62,14.0,2085.34,14.6,1
True,223,11289,1718,2.47,23.0,3857.09,29.0,2
False,119,40944,1429,2.51,23.0,3192.51,27.9,2
False,89,13924,476,2.06,18.0,1086.89,8.6,1
False,152,30160,2729,2.5,15.0,7107.5,44.2,4
True,164,19440,1271,2.02,23.0,2394.85,22.4,2
False,104,32557,1044,2.08,20.0,2464.66,20.0,1
True,65,17354,712,1.94,13.0,1408.98,11.7,1
True,110,37292,677,1.7,4.0,1029.94,10.5,1
False,73,28798,673,1.7,23.0,1215.58,11.0,1
False,234,26515,2269,2.74,15.0,5643.2,38.8,3
False,175,30886,2623,2.47,11.0,5520.09,43.9,4
False,128,34872,1311,2.71,20.0,3506.77,21.6,2
False,77,12757,1229,1.69,23.0,1859.18,20.0,2
True,116,40908,1204,2.14,11.0,2628.22,19.8,2
False,101,19181,921,2.45,20.0,2491.39,14.3,1
True,83,38405,2269,2.74,3.0,5813.05,39.2,3
True,198,27987,1576,2.54,11.0,4396.05,32.3,2
False,82,11614,1749,2.41,13.0,4386.56,28.4,3
True,225,35126,2627,2.69,21.0,6471.44,49.5,4
True,195,38366,92,2.79,7.0,275.43,1.6,1
False,89,29262,1216,2.75,3.0,3315.62,24.1,2
True,64,14371,2003,2.55,23.0,5708.59,34.7,3
True,223,22146,677,1.7,11.0,1023.49,11.4,1
False,83,13194,640,2.19,7.0,1599.11,11.0,1
False,55,21971,2561,1.52,3.0,4344.87,47.5,4
False,209,12023,547,1.69,6.0,798.63,9.1,1
False,122,25780,167,2.42,20.0,413.86,3.1,1
False,129,37390,804,1.63,15.0,1187.1,15.9,1
False,61,11461,1749,2.41,10.0,4327.67,34.4,3
True,39,10982,2623,2.47,13.0,5631.31,49.6,4
False,197,23106,2017,1.84,2.0,4038.47,33.3,3
False,147,29082,1559,1.55,20.0,2732.55,29.9,2
False,0,30679,1559,1.55,12.0,2123.51,26.4,2
False,191,30389,1429,2.51,16.0,3280.46,24.2,2
True,229,32640,878,1.95,5.0,1593.84,16.7,1
True,131,35424,1557,2.01,19.0,3395.68,31.6,2
False,221,24970,2389,2.71,13.0,6599.92,42.7,4
False,208,41806,1749,2.41,16.0,3703.45,31.7,3
True,0,16850,2561,1.52,20.0,4427.66,42.0,4
True,107,22451,1984,1.72,18.0,3325.59,37.9,3
False,143,32067,1840,1.85,18.0,3249.0,35.8,3
False,144,39486,677,1.7,21.0,1080.76,11.0,1
True,101,42190,2172,1.77,10.0,3817.8,39.5,3
True,207,42597,878,1.95,23.0,1500.65,18.7,1
True,116,17876,2332,2.69,21.0,5440.68,40.3,4
True,171,40264,262,2.63,3.0,648.26,4.7,1
True,34,30468,3141,1.65,6.0,4963.06,54.9,5
True,193,21219,1216,2.75,4.0,3532.69,21.7,2
True,161,40184,1576,2.54,11.0,3596.54,26.7,2
True,24,24670,1311,2.71,5.0,3922.24,26.2,2
False,121,40480,670,2.07,20.0,1291.39,12.6,1
False,133,30542,2003,2.55,23.0,5801.88,38.0,3
True,58,12395,1749,2.41,6.0,4445.48,27.4,3
False,197,18445,167,2.42,15.0,380.87,2.8,1
False,58,28462,2259,1.99,19.0,4004.74,42.5,3
False,0,30149,1840,1.85,23.0,3689.98,35.4,3
True,125,35442,1271,2.02,4.0,2781.31,21.3,2
False,42,21380,1216,2.75,2.0,3379.15,22.5,2
False,159,22532,262,2.63,15.0,751.78,5.1,1
True,183,38343,547,1.69,9.0,1048.57,8.5,1
True,98,22926,2003,2.55,20.0,4980.52,38.1,3
True,105,32464,777,2.35,23.0,1768.32,15.2,1
True,88,34820,262,2.63,19.0,651.43,4.2,1
False,86,29374,1044,2.08,23.0,1986.45,20.5,1
False,0,39191,1718,2.47,23.0,4065.16,31.4,2
False,231,31840,677,1.7,9.0,991.95,11.9,1
False,54,32347,1576,2.54,16.0,4134.36,30.9,2
False,172,28567,921,2.45,17.0,2388.7,14.8,1
True,98,32133,2172,1.89,17.0,3786.91,35.7,3
False,116,16365,640,2.19,20.0,1259.64,12.3,1
False,102,16814,640,2.19,7.0,1452.4,11.1,1
False,145,27800,640,2.19,16.0,1509.13,10.5,1
False,8,32937,2729,2.5,3.0,7598.93,52.7,4
False,82,30472,1229,1.69,16.0,2014.12,23.3,2
True,0,20130,2623,2.47,10.0,7358.67,53.5,4
False,238,30208,804,1.63,12.0,1419.81,13.0,1
False,223,25235,670,2.07,5.0,1309.89,11.6,1
True,148,25678,777,2.35,21.0,2094.68,14.3,1
False,0,20650,2003,2.55,21.0,4594.67,30.7,3
True,146,28916,1271,2.02,19.0,2626.96,22.6,2
False,49,40697,2003,2.55,18.0,4867.57,32.2,3
False,0,24663,1130,1.81,16.0,2184.49,19.1,1
True,141,15388,1204,2.14,20.0,2241.52,20.0,2
False,67,18052,1749,2.41,16.0,3736.43,33.3,3
True,124,23538,3141,1.65,3.0,5641.12,55.7,5
True,0,12457,2147,2.48,23.0,4988.15,37.3,3
False,0,32123,777,2.35,20.0,2022.17,15.8,1
False,222,36772,1271,2.33,7.0,2928.73,21.3,2
True,135,41540,519,2.27,4.0,1287.53,10.0,1
False,103,36581,2172,1.89,3.0,4131.15,45.8,3
False,36,34772,1718,2.47,17.0,4401.47,35.3,2
True,224,35138,2627,2.69,14.0,7761.62,47.3,4
True,4,22895,167,2.42,14.0,418.27,2.8,1
False,183,33168,2389,2.71,3.0,6001.7,46.0,4
True,75,37894,1984,1.72,15.0,3258.7,36.5,3
False,0,36739,2017,1.84,6.0,3224.06,34.6,3
True,81,10277,476,2.06,12.0,981.27,8.4,1
True,193,25611,1216,2.75,13.0,2879.03,21.0,2
True,71,27760,2729,2.5,6.0,6518.36,46.6,4
False,99,44537,1175,2.48,15.0,2487.82,21.9,2
True,62,29379,92,2.79,9.0,222.02,1.7,1
True,118,28963,804,1.63,11.0,1242.61,16.3,1
False,196,18388,2729,2.5,18.0,6850.7,54.7,4
False,26,24448,670,2.07,14.0,1578.79,13.4,1
True,51,24670,2108,2.45,5.0,5252.54,43.3,3
False,108,19429,712,1.94,16.0,1498.48,12.1,1
False,24,17208,1044,2.08,20.0,2450.24,20.4,1
False,154,25129,476,2.06,9.0,995.08,9.1,1
True,103,39019,697,2.08,21.0,1512.48,11.3,1
False,235,19733,2389,2.71,2.0,6028.79,39.1,4
True,0,39581,1271,2.02,20.0,2767.39,20.8,2
False,63,26000,1130,1.81,11.0,1789.68,20.2,1
True,84,19331,597,2.33,20.0,1558.52,11.6,1
True,156,17423,2561,1.52,14.0,4004.73,42.1,4
True,0,20159,2172,1.89,21.0,4241.14,43.8,3
True,161,27318,1559,1.55,9.0,2267.91,23.7,2
False,0,27283,677,1.7,11.0,1072.73,12.1,1
True,142,26124,476,2.06,15.0,1123.52,8.2,1
True,49,11617,1311,2.71,18.0,3615.65,23.0,2
False,41,26308,1044,2.08,2.0,2014.12,19.7,1
True,30,41523,1718,2.47,15.0,4831.27,30.8,2
True,77,25483,804,1.63,6.0,1339.75,13.9,1
True,190,39236,1718,2.47,12.0,4215.84,27.9,2
False,139,35135,921,2.45,12.0,1959.37,17.9,1
False,103,15139,777,2.35,9.0,1607.56,13.8,1
False,216,10142,1559,1.55,23.0,2588.18,28.0,2
False,15,28474,1130,1.81,15.0,2206.8,21.5,1
True,0,13370,1718,2.47,20.0,4832.11,27.5,2
False,25,12903,476,2.06,6.0,1019.31,8.4,1
False,152,39558,2172,1.89,4.0,3891.0,40.6,3
False,92,32535,1749,2.38,15.0,4203.54,28.6,3
False,116,11657,2561,1.52,7.0,4007.96,47.9,4
False,190,31742,2003,2.55,20.0,5176.99,33.1,3
False,54,44356,2389,2.71,9.0,6726.65,38.3,4
False,208,34405,2108,2.45,16.0,5244.54,38.6,3
False,91,27062,1175,2.48,23.0,3326.78,23.1,2
False,17,40042,92,1.61,4.0,156.25,1.5,1
True,0,30326,2729,2.5,8.0,7104.73,45.5,4
False,92,41846,1840,1.85,3.0,3069.85,30.0,3
False,0,40367,2623,2.39,21.0,5505.6,54.9,4
False,34,26506,1984,1.72,25.0,3923.62,34.2,3
True,0,15712,1576,2.54,4.0,3686.76,26.1,2
False,13,17133,167,2.42,14.0,444.73,2.8,1
True,6,21818,476,2.06,23.0,903.83,9.0,1
True,213,42933,2147,2.48,20.0,4592.31,38.7,3
False,104,33004,2332,2.69,11.0,7076.63,43.7,4
True,0,16033,1276,2.33,9.0,3118.97,23.1,2
True,135,13465,2389,2.71,4.0,6002.55,39.6,4
False,180,16157,1204,2.14,23.0,2916.0,19.9,2
False,138,27564,720,2.62,6.0,1642.57,13.6,1
False,171,42793,777,2.35,7.0,1784.37,13.1,1
False,142,29898,1130,1.81,3.0,2331.81,20.8,1
True,64,32114,1429,2.51,7.0,3310.11,27.9,2
True,107,20254,92,2.79,9.0,280.91,1.6,1
False,234,15554,1130,1.81,12.0,2207.56,22.7,1
True,39,28551,3141,1.65,14.0,4676.18,60.5,5
False,2,39617,1311,2.71,15.0,3633.23,22.8,2
False,235,16221,720,2.62,20.0,1759.21,12.7,1
True,19,36979,2389,2.71,3.0,6156.43,44.4,4
True,234,24016,2627,2.69,6.0,6715.83,50.9,4
False,114,33097,804,1.63,11.0,1177.66,13.7,1
False,77,38231,697,2.08,15.0,1428.34,11.5,1
True,78,13243,2108,2.45,21.0,4735.11,35.6,3
False,109,28679,2269,2.74,5.0,6398.49,39.8,3
False,212,39164,921,2.45,4.0,2148.93,16.7,1
True,69,32056,1271,2.33,23.0,2581.26,21.5,2
False,147,43170,1044,2.08,24.0,1868.31,20.5,1
True,62,20103,1271,2.33,23.0,2546.83,21.1,2
False,113,35550,2017,1.84,24.0,3673.87,38.6,3
False,160,40476,1559,1.55,11.0,2183.62,27.6,2
False,190,39106,2561,1.52,15.0,3944.97,52.6,4
False,14,12302,597,2.33,4.0,1296.27,10.9,1
False,0,37751,2147,2.48,13.0,5703.85,37.4,3
False,61,20774,777,2.35,16.0,2044.98,15.6,1
False,212,38854,2623,2.47,8.0,7250.08,42.9,4
False,14,41430,2172,1.77,21.0,3919.04,36.3,3
False,228,26153,2147,2.48,3.0,4935.72,34.2,3
True,9,38880,720,2.62,13.0,1896.44,13.7,1
False,81,12762,675,2.13,19.0,1229.82,13.0,1
True,81,20862,1311,2.71,13.0,3433.77,20.4,2
True,86,31904,675,2.13,20.0,1417.61,11.1,1
True,88,20230,167,2.42,3.0,347.22,2.9,1
False,69,11563,1311,2.71,5.0,3400.48,21.5,2
False,70,34333,1559,1.55,5.0,2247.84,28.4,2
True,170,37606,92,1.61,10.0,152.68,1.7,1
False,225,14931,762,2.62,11.0,1732.31,12.9,1
True,0,44171,557,1.95,2.0,1009.54,10.3,1
True,36,43722,1130,1.81,6.0,2269.58,18.7,1
True,229,28540,2147,2.48,20.0,5621.57,34.3,3
True,171,43147,167,2.42,11.0,460.57,2.7,1
True,42,37593,3141,1.65,23.0,5625.45,51.3,5
True,159,11622,1557,2.01,24.0,3016.04,27.2,2
True,70,23347,2561,1.52,20.0,4016.45,43.6,4
True,12,23917,1216,2.75,11.0,3215.4,20.7,2
False,202,32526,2259,1.99,12.0,4756.94,41.0,3
False,185,15873,262,2.63,23.0,736.59,4.4,1
False,1,16823,1576,2.54,17.0,4003.6,24.6,2
True,0,17119,2332,2.12,20.0,5115.74,36.7,4
True,0,42404,673,1.7,16.0,1082.84,13.6,1
False,34,44947,677,1.7,20.0,1031.25,11.3,1
True,126,15195,804,1.63,23.0,1129.37,14.4,1
